time,pos_x,pos_y,yaw,speed,acceleration,steer_deg,session_id
1627.8239015910697,-15.606687210995345,17.572902139629214,0.858299367521225,1.456525261435229,-0.42343667763269366,8.936492919921875,9
1627.8289015910698,-15.602612590132704,17.5787633544585,0.8626439780532277,1.4550950242973768,-0.19342021551547184,9.52621078491211,9
1627.83390159107,-15.598303964640053,17.58456160885803,0.8652522306200449,1.4545910592800744,-0.10079300346046427,10.524192810058594,9
1627.83890159107,-15.593995339147401,17.59035986325756,0.8678604831868619,1.4540870942627722,-0.10079300346046427,10.524192810058594,9
1627.84390159107,-15.58968671365475,17.596158117657094,0.870468735753679,1.4535831292454697,0.023456827695800264,11.612903594970703,9
1627.8489015910702,-15.585090899634373,17.60177554110823,0.8700876355453695,1.4543216625397302,0.19188376106631377,11.612903594970703,9
1627.8539015910703,-15.580392975560196,17.60732867000688,0.8686436691595195,1.4555019668561329,0.2619114728064753,12.33871078491211,9
1627.8589015910704,-15.576055469951424,17.613147367132346,0.8708829932181763,1.456940777267795,0.31071576528927114,13.155242919921875,9
1627.8639015910705,-15.57203799281929,17.61920187180717,0.8763928429105301,1.4586091245090256,0.3336694482461322,13.155242919921875,9
1627.8689015910707,-15.568020515687154,17.625256376481996,0.881902692602884,1.4602774717502562,0.33366944824611,13.291332244873047,9
1627.8739015910708,-15.564003038555018,17.63131088115682,0.8874125422952378,1.4619458189914867,0.3003972595689408,13.291332244873047,9
1627.8789015910709,-15.559566005708739,17.63710128051727,0.8885231098985604,1.4632814443459456,0.2521687710122844,14.243949890136719,9
1627.883901591071,-15.554940376881058,17.642772960958453,0.8876561405620567,1.4644675067016095,0.30284487530238824,15.37802505493164,9
1627.888901591071,-15.550780373369331,17.648824191587938,0.8918354703223473,1.4663098930989695,0.43075595385777543,15.37802505493164,9
1627.8939015910712,-15.547062202330526,17.65523557788884,0.9008032399132211,1.4687750662401873,0.4101969104959524,16.103832244873047,9
1627.8989015910713,-15.543033471768634,17.661445337610004,0.9063564628753727,1.470411862203929,0.2917911442190224,17.147178649902344,9
1627.9039015910714,-15.538871396198106,17.667568524883645,0.9104435812236084,1.4716929776823775,0.2562230956897116,17.147178649902344,9
1627.9089015910715,-15.534709320627579,17.673691712157282,0.914530699571844,1.4729740931608262,0.2562230956897116,18.05443572998047,9
1627.9139015910716,-15.53054724505705,17.679814899430923,0.9186178179200796,1.4742552086392746,0.23658871068144016,18.05443572998047,9
1627.9189015910717,-15.526445434556283,17.68598169555587,0.9230779858290628,1.4753399802676406,0.2085228946654194,18.961692810058594,9
1627.9239015910719,-15.522369503184281,17.69216721826792,0.9276983493149685,1.4763404375859288,0.18918070208795434,20.050399780273438,9
1627.928901591072,-15.518327133678945,17.698373444195756,0.9323722886451751,1.4772317872885201,0.17466653445403768,20.050399780273438,9
1627.933901591072,-15.514295848370901,17.704586507601693,0.9370639220218528,1.4780871029304692,0.16130227625532623,21.184478759765625,9
1627.9389015910722,-15.510315932841584,17.71083304100904,0.9420150734846224,1.4788448100510734,0.14742569774113257,22.001007080078125,9
1627.9439015910723,-15.506357677711428,17.71709368725877,0.9470756524254665,1.4795613599078805,0.17667966798995405,22.001007080078125,9
1627.9489015910724,-15.502135473413935,17.723174578599604,0.9489823580596597,1.480611606730973,0.22382733654962017,22.72681427001953,9
1627.9539015910725,-15.497804287477821,17.729181251162935,0.9495868649241946,1.4817996332733767,0.07338237161020889,22.72681427001953,9
1627.9589015910726,-15.494052102970214,17.73551970413305,0.955914332657105,1.481345430447075,-0.2431845106377395,25.040321350097656,9
1627.9639015910727,-15.490837038085957,17.74216593832504,0.9675507934852722,1.4793677881669993,-0.2658573554189525,26.265121459960938,9
1627.9689015910728,-15.487260726219397,17.74860176294317,0.9752196304378244,1.4786868568928855,-0.08584521407184464,26.265121459960938,9
1627.973901591073,-15.483544170698131,17.754955902151963,0.9813481525917189,1.4785093360262809,0.06107546182427814,27.217742919921875,9
1627.978901591073,-15.479538186942001,17.761160500209062,0.9840160648602294,1.4792976115111283,0.19508262590768322,28.170364379882812,9
1627.9839015910732,-15.475420040993294,17.76730714654814,0.9853428861582244,1.4804601622853577,0.12284000603977052,28.170364379882812,9
1627.9889015910733,-15.471802503848451,17.773681340376143,0.9912541893451832,1.480526011571526,-0.08528809184100705,29.259071350097656,9
1627.9939015910734,-15.46863439543744,17.78025981822601,1.0012812769025583,1.4796072813669476,-0.1837460409156666,29.259071350097656,9
1627.9989015910735,-15.46546628702643,17.786838296075878,1.0113083644599332,1.4786885511623693,-0.1837460409156666,29.848793029785156,9
1628.0039015910736,-15.46229817861542,17.793416773925745,1.0213354520173081,1.477769820957791,-0.03465579922665718,31.34576416015625,9
1628.0089015910737,-15.45862798709565,17.799797611725857,1.025627895940199,1.4783419931701027,0.17107853228417458,31.34576416015625,9
1628.0139015910738,-15.454767038351337,17.806103359831276,1.0277415676949848,1.4794806062806327,0.0870121979964944,32.38911437988281,9
1628.018901591074,-15.451582697756502,17.81265846457473,1.0361863596794907,1.4792121151500677,-0.18631031475424553,32.38911437988281,9
1628.023901591074,-15.449036024345613,17.81944857468326,1.050597895651981,1.4776175031330903,-0.21536986786776513,33.024192810058594,9
1628.0289015910741,-15.446088720607904,17.826162068960787,1.060783755154754,1.47705841647139,-0.062126435262266355,34.11289978027344,9
1628.0339015910743,-15.442949169715309,17.832838798234416,1.068941874308433,1.4769962387804676,-0.015524644194520043,34.11289978027344,9
1628.0389015910744,-15.43994299765297,17.839569197249876,1.0777260422404689,1.4769031700294448,-0.020548085469540567,35.11088562011719,9
1628.0439015910745,-15.437020344697494,17.846333203164537,1.0869022291662336,1.4767907579257722,-0.022482420734526443,36.01814270019531,9
1628.0489015910746,-15.434097691742018,17.853097209079202,1.0960784160919985,1.4766783458220996,-0.022482420734504238,36.01814270019531,9
1628.0539015910747,-15.431175038786542,17.859861214993863,1.1052546030177632,1.4765659337184271,0.06682886179909531,37.37903594970703,9
